feed_flow_m3h,feed_tds_mgL,predicted_recovery_pct,predicted_permeate_tds_mgL,predicted_concentrate_tds_mgL,reconstructed_qp_m3h,reconstructed_qr_m3h,solute_in_kgh,solute_out_kgh,solute_error_kgh,solute_error_percent
22.3325,2781.77,82.37602233886719,15.675393104553223,15379.4306640625,18.396625188827514,3.9358748111724857,62.123878525,60.81988809248932,1.3039904325106804,2.099016454656684
39.602,2215.61,64.88656616210938,6.014387607574463,6039.5810546875,25.69637793151855,13.905622068481446,87.74258722,84.13867957543582,3.603907644564188,4.107364232978436
37.2955,2123.28,55.256526947021484,6.741208553314209,4893.265625,20.608198007526397,16.6873019924736,79.18878923999999,81.7943253744418,2.605536134441806,3.290284091281058
36.1719,1628.48,66.80853271484375,4.836582660675049,5344.6337890625,24.165915645080567,12.005984354919434,58.90521571200001,64.28447010284648,5.3792543908464765,9.132051085504521
34.6686,2836.11,72.71663665771484,9.819089889526367,10592.8701171875,25.209839896316524,9.458760103683474,98.323963146,100.44295493199651,2.1189917859965135,2.1551122617484912
25.0533,2352.17,77.23249816894531,10.6782865524292,10268.064453125,19.349289463760375,5.704010536239625,58.929620661,58.775765084892505,0.153855576107496,0.2610836017298829
26.6468,2391.02,59.61920166015625,9.516071319580078,5915.0107421875,15.886609427978515,10.760190572021484,63.713031736,63.7978209298347,0.08478919383470185,0.13307982923498696
30.0992,1809.38,58.84660339355469,6.399955749511719,4270.11962890625,17.712356848632812,12.386843151367188,54.460890496,53.006660380886785,1.4542301151132122,2.6702283085511085
27.4572,2325.0,68.77742767333984,8.814804077148438,7442.4326171875,18.884355871124267,8.572844128875733,63.83799,63.96927666393622,0.13128666393622268,0.20565601131273506
32.8681,1845.57,71.56453704833984,6.206445693969727,6208.11083984375,23.52190360158539,9.346196398414609,60.66037931699999,58.16821058962837,2.49216872737162,4.108396214187855
33.611,1563.53,55.69557189941406,5.251184463500977,3584.954345703125,18.71983867111206,14.891161328887936,52.55180683,53.48243484455211,0.9306280145521129,1.7708772936439736
30.8575,2755.65,59.429168701171875,9.455137252807617,6539.70849609375,18.33835573196411,12.519144268035891,85.032469875,82.04494580393421,2.987524071065792,3.5133920906420006
34.1981,1579.6,54.18717956542969,5.073291778564453,3645.331298828125,18.53098585496521,15.667114145034787,54.01931876,57.205834653394845,3.186515893394848,5.898845017931596
38.4763,2163.23,70.16790771484375,6.302886962890625,7287.7548828125,26.998014676086427,11.478285323913575,83.23308644900001,83.82109535039204,0.5880089013920298,0.7064605272715971
33.8389,2752.3,45.09562683105469,9.509410858154297,4970.951171875,15.259864067733766,18.579035932266237,93.13480447000002,92.50059275686625,0.6342117131337659,0.680961018539588
39.0191,1608.33,65.63162994384766,4.596813678741455,4620.8388671875,25.608871319419862,13.41022868058014,62.755589103,62.0842251150755,0.6713639879245008,1.0698074825217545
36.7584,2411.36,66.92170715332031,7.125726222991943,7229.3369140625,24.599348802246094,12.159051197753907,88.63773542400001,88.07716588872687,0.5605695352731459,0.6324276365947896
35.1064,2421.01,61.186363220214844,7.317413330078125,6427.06396484375,21.480329417541505,13.626070582458496,84.992945464,87.73280767175086,2.7398622077508605,3.223634847331381
34.9081,2591.08,71.40103912353516,8.42276668548584,8886.25,24.924746138282774,9.983353861717223,90.449679748,88.9245135751024,1.525166172897599,1.6862040608068853
28.4161,2984.35,57.4289665222168,11.260540962219238,6746.8623046875,16.319072555919647,12.097027444080354,84.80358803499999,81.80074004621727,3.002847988782719,3.5409445028946043
35.8308,2815.06,67.45042419433594,8.862149238586426,8392.9453125,24.168026592224123,11.66277340777588,100.865851848,98.09920006200464,2.7666517859953643,2.7429023156068473
32.4792,1710.9,63.139766693115234,5.6890177726745605,4779.482421875,20.50729110379028,11.971908896209719,55.56866328,57.336194469282155,1.7675311892821526,3.180805664472972
37.9913,2321.31,75.06832885742188,7.30535888671875,9157.1611328125,28.51943402120972,9.471865978790284,88.18958460300001,86.94374769695845,1.2458369060415606,1.4126803200739648
39.7878,1720.48,53.897708892822266,4.991477012634277,3723.389892578125,21.444712618858333,18.343087381141665,68.45411414399999,68.4055069436998,0.048607200300182285,0.071006981695698
