overall_recovery_pct,permeate_tds_mgL,concentrate_tds_mgL,average_flux_LMH,SEC_kWh_m3,maximum_element_recovery_pct,maximum_polarization_modulus,permeate_flow_m3h,concentrate_flow_m3h,diagnostic_concentrate_tds_mgL,concentrate_tds_discrepancy_pct,solute_balance_error_kg_s,stage1_pressure_bar,stage2_pressure_bar,feed_flow_m3h,feed_tds_mgL,temperature_C,seed
74.33375212896453,7.834953076330315,7929.386467499717,40.066227065968086,0.7675585988029434,22.5357709778726,1.2919892771391248,22.300125638689362,7.699874361310638,7925.3015473634005,0.05151621948380409,0.0,17.146320629469027,17.31551365637891,30.0,2041.0,25.0,101
74.55960173494485,7.8430414947091425,7999.687105107614,40.17182318196727,0.7681023927229004,22.738757408863222,1.2924755529170637,22.367880520483453,7.632119479516547,7988.0624358832865,0.14531404880705284,0.0,17.164531143813157,17.406369128775307,30.0,2041.0,25.0,999
74.73476505201371,7.851245945319179,8055.070115036934,40.251067480194024,0.7684128913349567,22.869146139542014,1.293159241176758,22.420429515604116,7.579570484395884,8036.492768691207,0.23062923202924823,0.0,17.192298132343396,17.45960860528731,30.0,2041.0,25.0,777
74.96475053983878,7.8749435819501175,8128.924664509943,40.353524077882625,0.7680890205873225,22.89243879184965,1.2960510275243864,22.489425161951633,7.510574838048367,8105.579019170229,0.2871922954537713,0.0,17.315993729889822,17.43127551147784,30.0,2041.0,25.0,2024
74.97700506222922,7.876940528100519,8132.895806287521,40.35873665066764,0.7680382261727906,22.902017607055974,1.2963179980166286,22.49310151866877,7.5068984813312305,8109.5866610473,0.2866032689389703,0.0,17.32753947175798,17.424189293856486,30.0,2041.0,25.0,999
75.09914556761062,7.8805367182209185,8172.738770005317,40.41541546481226,0.7683651526672433,23.00077726046097,1.2964708526055835,22.529743670283185,7.470256329716815,8142.536606390035,0.3695476444949744,0.0,17.33252875374747,17.477594826215945,30.0,2041.0,25.0,101
75.20422523047955,7.890676731844378,8207.309094450744,40.46478375867541,0.7682683199751944,23.044024346016293,1.2976764747650769,22.561267569143865,7.438732430856135,8174.653978841884,0.3978784670232437,0.0,17.38392704079933,17.471877437394948,30.0,2041.0,25.0,999
75.24226339466829,7.892954794907576,8219.899882630352,40.483243758543935,0.7683133030620981,23.067705916799376,1.297898660439995,22.572679018400486,7.4273209815995145,8185.889110337437,0.41376139342991314,0.0,17.39300385729774,17.480936422574676,30.0,2041.0,25.0,101
75.35922192411067,7.8987692218943195,8258.86074987245,40.54037127102936,0.7685299764432711,23.144744273579267,1.298394074914266,22.607766577233203,7.392233422766797,8222.512933891621,0.44010689950657583,0.0,17.412822281464713,17.518079838926226,30.0,2041.0,25.0,42
75.51832111688935,7.902862151169811,8312.46868688886,40.620686030880364,0.7690605979966993,23.33081619422582,1.298415515395821,22.655496335066807,7.3445036649331925,8273.544517969169,0.46826244267345096,0.0,17.413475220264022,17.599904159004236,30.0,2041.0,25.0,777
75.66110823040862,7.912600633583264,8361.158174068125,40.691585723553295,0.7691687927690162,23.424942759174336,1.2993898791549585,22.698332469122583,7.301667530877417,8321.507685235389,0.47422244630787,0.0,17.455258119493102,17.626151150515064,30.0,2041.0,25.0,42
75.70453368237398,7.914780295907632,8376.081882440052,40.71342223852358,0.769247044793468,23.463422173058095,1.2995607160620772,22.711360104712192,7.288639895287808,8335.88688482708,0.4798782793329544,0.0,17.46262505266247,17.640336538033633,30.0,2041.0,25.0,101
76.02726869778479,7.942405994932957,8488.651459857318,40.87764549593075,0.7692019459404258,23.660544183672435,1.3026732668002188,22.808180609335437,7.191819390664563,8443.72732217764,0.5292258480881628,0.0,17.595795270925706,17.653485103224998,30.0,2041.0,25.0,2024
76.18255097143769,7.954131510657048,8543.90550922234,40.95845799696214,0.7692882741524888,23.79388452140801,1.3039195149053884,22.854765291431306,7.145234708568694,8493.31686497878,0.5921021035281191,0.0,17.649173663516738,17.672232771407582,30.0,2041.0,25.0,999
76.30348210285634,7.956238909523833,8587.460493142316,41.01932084652369,0.7697231613258833,23.833699512684795,1.3037039993489208,22.8910446308569,7.1089553691431,8532.93813519002,0.6349066525061403,0.0,17.64273134365831,17.74274488002072,30.0,2041.0,25.0,42
76.32223375743392,7.954414548329291,8594.260929378333,41.0285042749929,0.7699106773435247,23.884104753014437,1.303322167428303,22.896670127230177,7.103329872769823,8538.948622614826,0.6435958509757382,0.0,17.627028986598926,17.770800471380138,30.0,2041.0,25.0,777
76.46901615278094,7.961592114290798,8647.797567888747,41.10300688774737,0.7701758206869052,24.0068719429488,1.3038533530238523,22.94070484583428,7.059295154165721,8589.007080744977,0.6798319072832144,0.0,17.652744082498792,17.816436004464965,30.0,2041.0,25.0,2024
76.52338538945425,7.975277048040142,8667.761863307882,41.13621071758207,0.7696884902326454,24.050286227166854,1.3059056566293838,22.957015616836273,7.042984383163727,8610.253510374045,0.6634740760158612,0.0,17.74087647976357,17.744601673277337,30.0,2041.0,25.0,101
76.66288638960563,7.982582310543587,8719.50300265914,41.208999101614666,0.7698989806275027,24.150468318699062,1.3065735568189343,22.99886591688169,7.001134083118309,8661.93381048958,0.6602347880607782,0.0,17.772369043822017,17.78150692801927,30.0,2041.0,25.0,999
76.66549554151436,7.9753452207222715,8720.500860370303,41.205851995764725,0.7702724258934971,24.11209894128286,1.3053775151380906,22.99964866245431,7.000351337545691,8661.244299349722,0.6795086884271456,0.0,17.721603005504583,17.839614276278017,30.0,2041.0,25.0,42
76.69380117009175,7.971920507464296,8731.093585819968,41.218174489315004,0.7705739567016164,24.195039469798274,1.3047061644990492,23.008140351027524,6.991859648972476,8670.605614661321,0.6927880289461659,0.0,17.69382660994419,17.885269151631377,30.0,2041.0,25.0,777
76.79020396709673,7.979166336093296,8767.301440352643,41.26899658650941,0.7705965559865663,24.242289167393047,1.3055317301407143,23.037061190129016,6.962938809870984,8705.736570292009,0.7022100298419539,0.0,17.73092673755727,17.893504798287776,30.0,2041.0,25.0,101
77.00826716385373,8.001281902425989,8850.30443750195,41.39122566927269,0.770404299319428,24.405926714639005,1.3083135262539682,23.10248014915612,6.8975198508438815,8779.641273769741,0.7984263618411175,0.0,17.854107671348494,17.87052833832928,30.0,2041.0,25.0,2024
77.08758380071417,8.003968589755491,8880.905079183285,41.433101109811126,0.770608345651876,24.450597993969595,1.308444502255798,23.12627514021425,6.873724859785749,8803.931159466867,0.8667350797031247,0.0,17.861432087261925,17.904700358752017,30.0,2041.0,25.0,42
77.20938421640992,8.01059162169962,8928.3022927442,41.50114130204159,0.7708124468864165,24.54007125844955,1.309038014149175,23.162815264922976,6.837184735077024,8846.001963091509,0.9217914778666785,0.0,17.889537480400588,17.940317403065546,30.0,2041.0,25.0,101
77.24591920726613,7.996946666477328,8942.671442428693,41.51840371455892,0.7716721780882236,24.68655387263802,1.3067816745580427,23.173775762179837,6.826224237820163,8860.225825905818,0.9219349838987697,0.0,17.79470929422088,18.072454929589636,30.0,2041.0,25.0,2024
77.39843166173935,8.011746466841057,9002.910786688099,41.606003911848674,0.7716027485665228,24.723302748317675,1.308554872961282,23.219529498521805,6.780470501478195,8922.500179270388,0.8931623263068162,0.0,17.87339978466854,18.068372773591022,30.0,2041.0,25.0,101
77.70465829166817,8.03164454904336,9126.386420386503,41.785977055691255,0.7719285870603575,24.920662728157204,1.3106736622355577,23.31139748750045,6.68860251249955,9048.00993577872,0.8587898977486389,0.0,17.972011770948132,18.13243267016077,30.0,2041.0,25.0,101
77.86854161790532,8.057358222124394,9193.817314387576,41.89134079617722,0.771687860183486,25.084893336956203,1.313249306404959,23.360562485371595,6.639437514628405,9121.197787135865,0.7898735070368108,0.0,18.086537409532426,18.096977434537237,30.0,2041.0,25.0,999
77.99345483907467,8.054009020569172,9245.969257021949,41.96705777114251,0.7724008903549938,25.145951018457257,1.3123393886753623,23.3980364517224,6.601963548277599,9170.244451712293,0.8190034295446689,0.0,18.050199532768467,18.21516869834443,30.0,2041.0,25.0,777
78.14388383712921,8.071583390106891,9309.488182115163,42.06239513100831,0.7725196812540875,25.231253066005095,1.3137885444166988,23.443165151138764,6.556834848861236,9235.526227635342,0.7944792778394837,0.0,18.114292517302495,18.231148575011204,30.0,2041.0,25.0,2024
78.15816930917177,8.076036608901076,9315.55576286078,42.07047001409177,0.7724251776711479,25.26472997984307,1.3142790479796436,23.44745079275153,6.552549207248472,9242.424847210312,0.7850408232434887,0.0,18.135217129885568,18.214965318691327,30.0,2041.0,25.0,2024
78.25605307393111,8.081739019879983,9357.434310069655,42.13188318834293,0.7726977775219653,25.311401263801205,1.3145415340814757,23.476815922179334,6.523184077820666,9281.720920590691,0.8091255249047046,0.0,18.147215375678456,18.25815475111113,30.0,2041.0,25.0,101
78.33367672674942,8.07235475987748,9390.96404155563,42.18339283745492,0.7734097541638547,25.488767475891038,1.313027291673711,23.500103018024824,6.499896981975176,9312.791327396171,0.8324248055209131,0.0,18.08317412497432,18.378419346010936,30.0,2041.0,25.0,777
78.3587287259669,8.075098094782376,9401.815771474172,42.1989702316215,0.7734282335961645,25.497885591845872,1.3132554105640932,23.50761861779007,6.492381382209931,9324.352104545453,0.823922408304893,0.0,18.093126407476554,18.3811407506607,30.0,2041.0,25.0,42
78.54383091198932,8.110299873938828,9482.726629505696,42.311987133789515,0.7730269019494447,25.53305661861942,1.3168047012212758,23.563149273596796,6.436850726403204,9413.958545706031,0.7251931484104126,0.0,18.24569404826346,18.308666163063165,30.0,2041.0,25.0,2024
78.66801889816325,8.12579185446082,9537.82769080515,42.39365487595947,0.7730958532579862,25.648643998603056,1.3180683274488787,23.600405669448975,6.399594330551025,9474.421205172777,0.6647895903330211,0.0,18.30134766866882,18.318429146629658,30.0,2041.0,25.0,42
78.74729609021794,8.132537224649374,9573.35055091784,42.44897113497042,0.7733358183139745,25.685628626406647,1.3182531260895685,23.62418882706538,6.375811172934618,9512.926871759748,0.6311654298744807,0.0,18.309606629077255,18.358368143656048,30.0,2041.0,25.0,777
78.93489137534452,8.152811340253775,9658.457611005124,42.56579479189016,0.7737802918977131,25.79485483993223,1.319091586885069,23.680467412603356,6.319532587396644,9604.760359159678,0.5559609412610733,0.0,18.347027791065237,18.43163356452265,30.0,2041.0,25.0,42
78.95170256560414,8.144340512422724,9666.197044412389,42.5738966507531,0.7741656796476124,25.80895829950613,1.3180637918425862,23.68551076968124,6.31448923031876,9614.200053577073,0.5379260385072863,0.0,18.30294095020908,18.4986253192998,30.0,2041.0,25.0,2024
79.04892022910673,8.166245638323291,9710.929905513427,42.63064024298388,0.7740269509137783,25.867211243899582,1.3196704032476805,23.714676068732018,6.285323931267982,9661.104701102897,0.5130837612394021,0.0,18.373193068632094,18.47263413083261,30.0,2041.0,25.0,777
79.12552941447377,8.176029022641579,9746.501907269638,42.67378877767368,0.7741625911767565,25.92245516887866,1.3201445342474465,23.73765882434213,6.26234117565787,9698.487258922887,0.4926346786115936,0.0,18.394417788390115,18.495056009740182,30.0,2041.0,25.0,101
79.18708233719865,8.17596250128637,9775.302659648376,42.70855149345543,0.774554750345605,25.970706766213894,1.319620695845892,23.756124701159592,6.243875298840408,9730.64385354046,0.456853436285551,0.0,18.373193068632094,18.563326182809327,30.0,2041.0,25.0,777
